Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-04-18,10096.993095041498,10279.744323705001,9046.174801462601,9160.39453125,897258,0.0,0.0
2003-04-21,8680.672387658316,9548.739372176922,8269.482584993555,9320.30078125,641493,0.0,0.0
2003-04-22,8977.642471114239,9868.553568972764,8977.642471114239,9320.30078125,656707,0.0,0.0
2003-04-23,9594.429243958806,10096.993891173624,9183.239370789663,9228.9267578125,1095412,0.0,0.0
2003-04-24,9411.677262144807,9548.74025994588,8909.111806886427,9046.1748046875,350131,0.0,0.0
2003-04-25,8634.985646598052,8863.425124317957,7835.450017051094,8292.328125,444307,0.0,0.0
2003-04-28,8223.795773189488,8909.112511367395,8223.795773189488,8292.328125,332295,0.0,0.0
2003-04-29,8680.673213562342,8840.580327174283,8543.610215463777,8772.048828125,352771,0.0,0.0
2003-04-30,8909.111081525032,8954.798461242006,8589.296881033915,8703.5166015625,244254,0.0,0.0
2003-05-01,8703.5166015625,8703.5166015625,8703.5166015625,8703.5166015625,0,0.0,0.0
2003-05-02,8794.8916015625,8863.42394424867,8406.545897128148,8794.8916015625,143068,0.0,0.0
2003-05-05,8794.8916015625,8794.8916015625,8794.8916015625,8794.8916015625,0,0.0,0.0
2003-05-06,8772.048828125,9160.394554398163,8749.204712611627,8772.048828125,431657,0.0,0.0
2003-05-07,8954.798957492516,8954.798957492516,8634.984739278168,8840.580078125,183034,0.0,0.0
2003-05-08,8840.580078125,8840.580078125,8840.580078125,8840.580078125,0,0.0,0.0
2003-05-09,8840.580953376055,9937.08671081467,8794.89271911309,9617.2724609375,579531,0.0,0.0
2003-05-12,9868.552831672292,9959.928430714348,9457.363059728388,9640.1142578125,317080,0.0,0.0
2003-05-13,9731.492893417471,9777.180283449201,9251.771484375,9251.771484375,195570,0.0,0.0
2003-05-14,9320.301644457857,9320.301644457857,8954.79918713085,9160.39453125,161076,0.0,0.0
2003-05-15,9251.770228430552,9868.554571329585,9251.770228430552,9822.8671875,502204,0.0,0.0
2003-05-16,10051.306373134361,11284.8759765625,9822.867746016014,11284.8759765625,2323427,0.0,0.0
2003-05-19,11376.25089502145,11467.625662238479,10485.339710983295,10599.55859375,703872,0.0,0.0
2003-05-20,10188.369205135066,10896.529191301372,10188.369205135066,10736.6220703125,380086,0.0,0.0
2003-05-21,10690.93295842426,10850.840053593236,10165.524294650797,10279.7431640625,376135,0.0,0.0
2003-05-22,10234.057421875,11787.440396140797,10234.057421875,10965.0615234375,999773,0.0,0.0
2003-05-23,11376.25156050957,12609.8203125,11262.031823570398,12609.8203125,1710445,0.0,0.0
2003-05-26,13203.761397755907,13203.761397755907,12244.318659985029,12838.259765625,850246,0.0,0.0
2003-05-27,12746.8835915915,14163.203519828974,12244.318127704328,13752.013671875,619630,0.0,0.0
2003-05-28,14254.57981692253,14254.57981692253,13363.668578364874,13386.5126953125,691411,0.0,0.0
2003-05-29,13386.512375104807,13455.043876817512,12564.132659570603,12906.791015625,514588,0.0,0.0
2003-05-30,13021.009688096205,13043.853804120983,12472.7568359375,12472.7568359375,409205,0.0,0.0
2003-06-02,12792.57155260632,12792.57155260632,12381.381686112547,12609.8203125,313471,0.0,0.0
2003-06-03,12518.445264482416,13934.766168789427,12518.445264482416,13569.263671875,884170,0.0,0.0
2003-06-04,13637.793690560495,13729.169299143494,13021.008544497945,13089.5400390625,246172,0.0,0.0
2003-06-05,13432.19886625893,13432.19886625893,13021.009035863999,13066.697265625,179463,0.0,0.0
2003-06-06,13066.697265625,13066.697265625,13066.697265625,13066.697265625,0,0.0,0.0
2003-06-09,13272.29150415297,13820.544318401468,13112.384398018376,13637.7939453125,323747,0.0,0.0
2003-06-10,13614.950885646145,14345.954129615966,13592.106769431195,14071.828125,378300,0.0,0.0
2003-06-11,14208.890983532874,15214.021009487853,13820.544424934675,14802.83203125,483893,0.0,0.0
2003-06-12,15031.271028849278,15031.271028849278,14551.550514620974,14665.7685546875,273867,0.0,0.0
2003-06-13,14665.76894984752,15442.462152114247,14254.5799265726,15419.6171875,381377,0.0,0.0
2003-06-16,15533.83609823107,17498.409726416532,15122.647096857734,16630.341796875,783935,0.0,0.0
2003-06-17,17361.346870776444,18252.25807616514,16858.781401584696,17955.287109375,552863,0.0,0.0
2003-06-18,17978.129874623934,19371.60468383063,17635.470717539385,18023.81640625,564013,0.0,0.0
2003-06-19,17886.756157262498,18366.478372563768,17110.064661043078,17429.87890625,502811,0.0,0.0
2003-06-20,16858.7812609591,17224.283725500976,16538.96702823038,16630.341796875,359723,0.0,0.0
2003-06-23,16813.093247760044,17772.535958421457,16744.561746640065,16950.15625,300839,0.0,0.0
2003-06-24,16538.966074014457,16561.809341112243,15396.77220945626,16082.0888671875,341165,0.0,0.0
2003-06-25,15579.525614447288,16493.280156151784,15236.866390071718,15670.900390625,632375,0.0,0.0
2003-06-26,14620.080440353104,14848.518190838318,13340.82276620412,14208.890625,784315,0.0,0.0
2003-06-27,14163.204295027037,15533.8369140625,14163.204295027037,15533.8369140625,569521,0.0,0.0
2003-06-30,15990.712413099724,15990.712413099724,15076.957999202004,15351.083984375,185826,0.0,0.0
2003-07-01,15076.959930761,15533.837196241911,15076.959930761,15236.8662109375,110910,0.0,0.0
2003-07-02,15510.990738874048,16104.930892452901,14962.737115967931,15762.2734375,217585,0.0,0.0
2003-07-03,15762.274657116097,16264.840093254325,15259.70922097787,15351.083984375,196577,0.0,0.0
2003-07-04,15351.083749201991,15853.649177641099,15122.645996717947,15373.9287109375,84033,0.0,0.0
2003-07-07,15373.929193466605,15716.586680438175,15168.333006302031,15396.7724609375,188675,0.0,0.0
2003-07-08,15442.461970223807,15625.213210076261,14345.954531109077,14939.896484375,236941,0.0,0.0
2003-07-09,15076.957280800132,15442.459706936039,14848.51784071981,15122.6455078125,144037,0.0,0.0
2003-07-10,15099.802759882288,15259.710730371351,14848.520016957886,14939.896484375,114557,0.0,0.0
2003-07-11,14551.549310997512,14802.832029326302,14208.890981686362,14574.392578125,132336,0.0,0.0
2003-07-14,15076.958757026192,15076.958757026192,14414.487027899286,14871.3642578125,123067,0.0,0.0
2003-07-15,15214.022664537255,16059.24567507216,15076.959656880977,15533.8369140625,338373,0.0,0.0
2003-07-16,15670.89819873736,16036.40064228909,15122.646228391372,15351.083984375,124093,0.0,0.0
2003-07-17,15351.083984374998,15351.083984374998,15351.083984374998,15351.083984375,0,0.0,0.0
2003-07-18,15076.957280800132,15442.459706936039,14757.143081676595,15122.6455078125,102913,0.0,0.0
2003-07-21,15122.646993288696,15465.304492086414,14665.76806824948,14757.14453125,104091,0.0,0.0
2003-07-22,14848.516889880098,15762.27289670658,14665.765688514803,15282.55078125,216920,0.0,0.0
2003-07-23,15533.836686165527,15945.027398083572,14917.051465779345,15442.4619140625,265889,0.0,0.0
2003-07-24,15739.429453908288,15739.429453908288,15259.708987204689,15373.9287109375,121889,0.0,0.0
2003-07-25,15259.71021809237,15442.46145180974,15054.115715778473,15076.958984375,87262,0.0,0.0
2003-07-28,15351.084232542747,15351.084232542747,15031.270013010224,15168.3330078125,85134,0.0,0.0
2003-07-29,15305.400210039088,15305.400210039088,14871.366191929035,14917.052734375,88971,0.0,0.0
2003-07-30,14757.143791250674,15031.269776542758,14711.455562041458,14848.5185546875,70793,0.0,0.0
2003-07-31,14711.456828974526,14939.896299711934,14277.4228515625,14277.4228515625,114766,0.0,0.0
2003-08-01,14574.392588089957,14574.392588089957,14277.421640321538,14414.486328125,123200,0.0,0.0
2003-08-04,13272.29310981226,13706.327099325192,12792.571733372606,13158.07421875,639042,0.0,0.0
2003-08-05,13477.88683550433,14026.139649603394,13135.228508883367,13409.3544921875,368119,0.0,0.0
2003-08-06,12929.634254824423,13340.824111646654,12929.634254824423,13180.9169921875,98773,0.0,0.0
2003-08-07,13180.916915016382,14163.203742368942,13180.916915016382,14071.828125,195798,0.0,0.0
2003-08-08,14094.671265722669,15579.523462092357,13706.325554400215,14414.486328125,490541,0.0,0.0
2003-08-11,14711.45558091181,14917.050070144589,14254.57837317843,14414.486328125,188618,0.0,0.0
2003-08-12,14323.11034862617,14939.895531934515,13477.887401301836,14437.330078125,238460,0.0,0.0
2003-08-13,14848.520287285059,16584.65625,14779.988782965447,16584.65625,595164,0.0,0.0
2003-08-14,17498.410011602788,19051.79296875,17041.53277097018,19051.79296875,1421648,0.0,0.0
2003-08-15,19051.79296875,19051.79296875,19051.79296875,19051.79296875,0,0.0,0.0
2003-08-18,20331.051153622855,21907.27734375,19737.109228809848,21907.27734375,1048798,0.0,0.0
2003-08-19,25082.576916791095,25173.953381778196,20787.92882690405,22158.560546875,2636120,0.0,0.0
2003-08-20,22158.561552474035,25448.080541659903,20833.616309886293,23757.6328125,2206153,0.0,0.0
2003-08-21,23300.754264272324,24214.510430212347,21747.371324646854,21838.74609375,721081,0.0,0.0
2003-08-22,22524.06244837134,24808.450285648596,22204.24821895179,23300.75390625,1616212,0.0,0.0
2003-08-25,23529.192661170953,23666.255656093246,21884.43333214014,22341.310546875,382270,0.0,0.0
2003-08-26,21952.965312243505,23118.002489678325,21473.243124487006,22432.6875,288930,0.0,0.0
2003-08-27,22364.155248858646,23529.194170389812,22249.93720908494,22706.814453125,478042,0.0,0.0
2003-08-28,23483.505292528745,25311.015913479092,22752.502061137624,24625.69921875,916082,0.0,0.0
2003-08-29,24625.70260650964,28280.72265625,24488.639587704394,28280.72265625,1864854,0.0,0.0
2003-09-01,28920.34853577917,32118.490995742693,28554.846056074257,29879.79296875,1501920,0.0,0.0
2003-09-02,30153.918523729873,30839.23354405602,28600.535551014942,29331.537109375,576891,0.0,0.0
2003-09-03,29148.786157037543,29468.602077692496,27504.026797865885,28646.220703125,596209,0.0,0.0
2003-09-04,28691.90622419709,31752.985375234213,28280.717246437598,30702.16796875,1078145,0.0,0.0
2003-09-05,31021.983893707056,31113.356962168564,29011.7221481424,29925.4765625,442256,0.0,0.0
2003-09-08,29377.224944648453,30062.539916155314,26133.39453125,26133.39453125,316947,0.0,0.0
2003-09-09,26498.897283013106,28189.344961852064,25356.703317712076,25904.95703125,381776,0.0,0.0
2003-09-10,25904.95703125,25904.95703125,25904.95703125,25904.95703125,0,0.0,0.0
2003-09-11,25904.95703125,25904.95703125,25904.95703125,25904.95703125,0,0.0,0.0
2003-09-12,25904.95703125,25904.95703125,25904.95703125,25904.95703125,0,0.0,0.0
2003-09-15,25950.64415637042,29240.16290717278,25950.64415637042,27960.904296875,684307,0.0,0.0
2003-09-16,28280.718240848757,29377.225610059515,27960.904015241034,28874.66015625,335163,0.0,0.0
2003-09-17,29331.537173713503,29331.537173713503,27823.842430707115,28783.28515625,269650,0.0,0.0
2003-09-18,28417.782238691034,29011.722444594405,27686.77734375,27686.77734375,135528,0.0,0.0
2003-09-19,28097.970748047966,28463.473230993623,27229.902774797476,27641.091796875,173023,0.0,0.0
2003-09-22,26955.774219369992,27366.963202691008,23986.069791563335,25128.263671875,318923,0.0,0.0
2003-09-23,24671.386952289064,25356.701938200244,23072.315826860202,24762.76171875,288816,0.0,0.0
2003-09-24,24945.514098420965,25950.64505080781,24808.451094910346,25585.142578125,395073,0.0,0.0
2003-09-25,24808.451171875004,24945.514175810837,23437.81774255316,24808.451171875,169072,0.0,0.0
2003-09-26,24808.451094910346,26955.77600319465,24214.510848037095,25585.142578125,360977,0.0,0.0
2003-09-29,26087.708459145357,26955.77642149219,25630.831208692936,26453.2109375,249041,0.0,0.0
2003-09-30,26910.085442130774,27869.528078676834,26270.457017766734,26818.708984375,244862,0.0,0.0
2003-10-01,26407.523132754006,26864.400390625,25950.645874883015,26864.400390625,142575,0.0,0.0
2003-10-02,27184.2109375,28006.59056763294,26635.95898073242,27184.2109375,310831,0.0,0.0
2003-10-03,27184.2109375,27184.2109375,27184.2109375,27184.2109375,0,0.0,0.0
2003-10-06,27778.153323473955,27960.902849072125,27138.52320395398,27275.587890625,199559,0.0,0.0
2003-10-07,27458.340866550443,27549.7156351909,25630.830238906034,26727.3359375,158511,0.0,0.0
2003-10-08,26544.584705237387,28052.281100167653,26270.45870433432,26727.3359375,221593,0.0,0.0
2003-10-09,27321.279829631334,28737.601645576735,27229.905048755147,28280.72265625,394902,0.0,0.0
2003-10-10,28783.28198977265,29468.600326172986,28052.27881524578,28417.78125,332447,0.0,0.0
2003-10-13,28097.969158995984,29697.03861774047,27823.84146479886,29057.41015625,282756,0.0,0.0
2003-10-14,29697.03835691745,33397.74609375,29605.66528462374,33397.74609375,698306,0.0,0.0
2003-10-15,34402.87360570237,37235.5165357716,34311.50054244689,35727.8203125,1585136,0.0,0.0
2003-10-16,36641.5766116462,41073.2890625,35453.696216867225,41073.2890625,1150535,0.0,0.0
2003-10-17,42032.735973257404,44271.43747844811,39291.47235237384,41301.734375,1716504,0.0,0.0
2003-10-20,40662.09805747608,40890.53410625544,37372.57963148217,38834.5859375,710387,0.0,0.0
2003-10-21,38880.27884368111,40342.28526192273,37463.955570746366,37555.33203125,390742,0.0,0.0
2003-10-22,37555.33475760061,41804.294714970594,37555.33475760061,39519.91015625,877617,0.0,0.0
2003-10-23,38423.4013807438,41118.97825261019,37007.0814443382,38377.71484375,461175,0.0,0.0
2003-10-24,39245.77738925941,40159.53520234326,38057.896978198965,38149.2734375,314573,0.0,0.0
2003-10-27,38240.64790453859,39291.46875,37144.14391270181,39291.46875,302777,0.0,0.0
2003-10-28,39519.91156520824,41301.73409310861,39291.47208420283,39748.34765625,480321,0.0,0.0
2003-10-29,40707.7874610769,45687.75198315568,40205.222016374064,44682.62109375,1484445,0.0,0.0
2003-10-30,45230.87417789014,45596.37663659555,42169.794899941095,42855.11328125,753239,0.0,0.0
2003-10-31,43403.36328125,44911.05958294036,41849.980445555644,43403.36328125,699370,0.0,0.0
2003-11-03,42946.48711249183,46829.94783865533,42946.48711249183,45687.75390625,768435,0.0,0.0
2003-11-04,45916.1986459589,46144.638136677684,39382.84683921356,41210.359375,1191336,0.0,0.0
2003-11-05,42443.92379452767,44773.998128060884,41575.85588890844,42992.17578125,591194,0.0,0.0
2003-11-06,44134.37351114417,49342.77800699168,44042.997042104435,47972.14453125,1682352,0.0,0.0
2003-11-07,50256.5312877143,53683.11319755597,47286.82832183693,49799.65234375,1026745,0.0,0.0
2003-11-10,48429.01808958883,48885.89360394643,45459.31199142992,47286.82421875,543213,0.0,0.0
2003-11-11,45687.75583836564,46601.51034493952,44362.81231232806,45916.1953125,382156,0.0,0.0
2003-11-12,45687.75390625,46601.50837418158,44773.99943831841,45687.75390625,486001,0.0,0.0
2003-11-13,47058.38585430095,48429.01920898113,43083.55217669539,44088.6796875,923566,0.0,0.0
2003-11-14,44271.43584468161,48657.45883222162,43220.61833161984,45916.1953125,1290792,0.0,0.0
2003-11-17,46829.94641784216,47515.261400507654,43951.6167107205,44225.74609375,375546,0.0,0.0
2003-11-18,42946.492046542364,43174.931537261145,39154.41073845859,41210.359375,791077,0.0,0.0
2003-11-19,38834.584921246336,41667.22439562876,37966.51711071935,38012.20703125,783479,0.0,0.0
2003-11-20,38651.837894311815,39656.9687511344,35499.382333364876,36093.32421875,453330,0.0,0.0
2003-11-21,35636.448067049954,40022.470879934524,35453.698528997855,37920.8359375,693671,0.0,0.0
2003-11-24,38057.89963074986,38834.5911140342,35453.699173851026,35773.51171875,237435,0.0,0.0
2003-11-25,37463.95696913637,38606.15090319407,36824.3285016626,38240.6484375,417430,0.0,0.0
2003-11-26,38834.58974446411,40616.41211738636,38697.52674577496,40387.97265625,405558,0.0,0.0
2003-11-27,41530.16356039174,41530.16356039174,39200.08936167918,40113.84375,280287,0.0,0.0
2003-11-28,40068.1640625,40616.41611116577,39565.59855456849,40068.1640625,170763,0.0,0.0
2003-12-01,40113.84424042568,40570.72313515338,39108.713383995266,39976.78125,238252,0.0,0.0
2003-12-02,40387.97119710405,41484.478536965704,40342.2846625127,40479.34765625,265186,0.0,0.0
2003-12-03,41118.97792950745,43174.92631748831,40890.53846640659,42718.05078125,483342,0.0,0.0
2003-12-04,43129.24060877153,44956.74956873279,42855.11460377368,44317.12109375,446397,0.0,0.0
2003-12-05,44774.00298410465,44911.06599565064,40707.792398324906,41301.734375,283459,0.0,0.0
2003-12-08,41118.981432962886,41987.04943272997,40662.10585779746,41301.734375,184572,0.0,0.0
2003-12-09,42443.92480155231,42718.05080141739,41712.91987526984,42261.171875,121775,0.0,0.0
2003-12-10,41347.419214820235,43586.117237964856,41301.73267617198,43266.3046875,234339,0.0,0.0
2003-12-11,43174.92788515164,43220.617813408826,41256.04242736469,41849.984375,290981,0.0,0.0
2003-12-12,42078.42143888374,43403.36487322891,39519.90764155286,40525.03515625,381188,0.0,0.0
2003-12-15,41987.04942789494,42261.17545095536,40799.168864645224,41164.66796875,273544,0.0,0.0
2003-12-16,40844.849110464565,42306.85547146122,40296.59714883622,41530.1640625,259393,0.0,0.0
2003-12-17,42261.17564712675,42443.92858999114,40022.47413180206,40068.1640625,172510,0.0,0.0
2003-12-18,40662.10271278187,40707.78924977567,37463.956984166514,38377.71484375,319568,0.0,0.0
2003-12-19,39063.03286980929,43174.92999611648,38788.906846717306,41301.734375,602933,0.0,0.0
2003-12-22,41667.228448855116,45048.12356874506,41575.855378831286,44362.80859375,1114407,0.0,0.0
2003-12-23,45002.43807339546,45002.43807339546,42215.484794091564,43174.92578125,256050,0.0,0.0
2003-12-24,43403.36331163538,43814.552287848834,40616.41015625,40616.41015625,205352,0.0,0.0
2003-12-25,40616.41015625,40616.41015625,40616.41015625,40616.41015625,0,0.0,0.0
2003-12-26,40068.15964856532,42489.6104500421,40068.15964856532,40662.1015625,449474,0.0,0.0
2003-12-29,41347.41686553819,43631.80468750001,40890.53794516048,43631.8046875,203548,0.0,0.0
2003-12-30,44728.30953389092,45596.37746534873,43311.98959939172,45230.875,552540,0.0,0.0
2003-12-31,45230.875,45230.875,45230.875,45230.875,0,0.0,0.0
2004-01-01,45230.875,45230.875,45230.875,45230.875,0,0.0,0.0
2004-01-02,45230.87066106698,47515.25830788594,43631.80134227157,47058.3828125,531987,0.0,0.0
2004-01-05,47972.14008868871,50941.84285281043,47286.82510926472,49342.7734375,699446,0.0,0.0
2004-01-06,49799.65234375,50713.40684171508,48429.02229178415,49799.65234375,308133,0.0,0.0
2004-01-07,49114.33398774362,50028.088423754816,47743.70063874519,48885.89453125,166394,0.0,0.0
2004-01-08,49799.651762696456,51170.28518863352,49114.33674470967,50713.40625,270524,0.0,0.0
2004-01-09,52084.03964297527,52997.794129700545,50256.530669524735,51170.28515625,292064,0.0,0.0
2004-01-12,51627.161786810124,51627.161786810124,47743.70115436783,48429.01953125,230920,0.0,0.0
2004-01-13,48657.4609375,50256.53393566456,48200.58535942706,48657.4609375,134293,0.0,0.0
2004-01-14,48200.58082321175,49114.33528332679,41575.85674992343,44271.43359375,970882,0.0,0.0
2004-01-15,45459.314419415845,47286.82674434352,44773.9994162951,46144.6328125,441173,0.0,0.0
2004-01-16,46144.6328125,47286.82674434352,44317.12048757233,46144.6328125,249572,0.0,0.0
2004-01-19,47515.26384945584,52084.03967593706,46829.94883146905,50713.40625,462998,0.0,0.0
2004-01-20,51627.16294233729,54139.98687725766,50713.40508604253,53454.671875,479695,0.0,0.0
2004-01-21,53454.671875,53454.671875,53454.671875,53454.671875,0,0.0,0.0
2004-01-22,53454.671875,53454.671875,53454.671875,53454.671875,0,0.0,0.0
2004-01-23,53454.671875,53454.671875,53454.671875,53454.671875,0,0.0,0.0
2004-01-26,52312.47657241322,54139.98545713948,50941.84321388687,51855.59765625,283003,0.0,0.0
2004-01-27,51170.2807943509,51627.15969374963,47058.3842596151,47743.69921875,422710,0.0,0.0
2004-01-28,45916.194723889756,48429.02212722806,45916.194723889756,46829.94921875,236694,0.0,0.0
2004-01-29,45916.19605995584,49799.65362360331,45687.75658210278,47515.265625,182882,0.0,0.0
2004-01-30,47515.262269418236,47972.14119285903,45687.75335558178,46601.5078125,144797,0.0,0.0
2004-02-02,47058.39132929914,48657.4609375,47058.39132929914,48657.4609375,159727,0.0,0.0
2004-02-03,48885.897717797816,49114.33718918189,45916.19475969536,46373.0703125,163507,0.0,0.0
2004-02-04,46144.632835197495,46829.94783865533,45367.937977994065,45687.75390625,166128,0.0,0.0
2004-02-05,45916.19356647782,49799.65091923422,45276.56509720245,49571.21484375,281541,0.0,0.0
2004-02-06,49342.77291749332,50941.8423159517,47972.13958312667,50256.52734375,229742,0.0,0.0
2004-02-09,51398.72525766152,51855.6008116623,48429.02229178415,49799.65234375,227652,0.0,0.0
2004-02-10,49114.3359375,49342.77540306228,47286.826992928596,49114.3359375,133400,0.0,0.0
2004-02-11,49114.33398774362,50484.967336742055,48200.57955173244,48885.89453125,170326,0.0,0.0
2004-02-12,50028.091200352545,51855.60017380309,49571.21565197165,51170.28515625,258215,0.0,0.0
2004-02-13,50256.53070132997,50941.84571931676,49342.776214026424,50713.40625,87281,0.0,0.0
2004-02-16,50256.53070132997,51398.724657950275,48885.897275392905,50713.40625,84033,0.0,0.0
2004-02-17,50713.40286189671,51398.721224061665,49799.64843564003,50256.52734375,71781,0.0,0.0
2004-02-18,51170.28319582972,51855.59818712722,50256.52874411193,51398.72265625,157448,0.0,0.0
2004-02-19,52084.03766246521,52312.47712295093,50256.5287585062,50941.84375,87604,0.0,0.0
2004-02-20,51170.28515625001,52540.91858131965,50484.970138696925,51170.28515625,118717,0.0,0.0
2004-02-23,51855.60020662031,51855.60020662031,50484.97017064673,50713.40625,80120,0.0,0.0
2004-02-24,50256.53257930942,50256.53257930942,46601.51110355139,47515.265625,200262,0.0,0.0
2004-02-25,47286.82511572124,49114.33398774362,46829.946202734,48885.89453125,123884,0.0,0.0
2004-02-26,49799.650682428524,49799.650682428524,45687.75388377723,46144.6328125,119591,0.0,0.0
2004-02-27,45230.875,45687.75392917677,44636.9364600263,45230.875,158378,0.0,0.0
2004-03-01,45230.875,45230.875,45230.875,45230.875,0,0.0,0.0
2004-03-02,45687.750493425134,46373.06544569069,44499.870112843775,44773.99609375,195475,0.0,0.0
2004-03-03,44454.18169722523,46144.63095342388,42809.42236603613,43129.23828125,317517,0.0,0.0
2004-03-04,41712.91989539316,42443.92482202829,39382.84211548911,41804.29296875,524731,0.0,0.0
2004-03-05,42215.48533834361,42855.11380134993,40753.47548577867,42261.171875,266022,0.0,0.0
2004-03-08,38834.59551962923,42124.114757285985,37738.09136705288,42032.73828125,690442,0.0,0.0
2004-03-09,42580.9923975028,42580.9923975028,41210.358860273445,41347.421875,212628,0.0,0.0
2004-03-10,40707.790723926984,44728.31121384306,40707.790723926984,43266.3046875,347472,0.0,0.0
2004-03-11,43768.86572317159,44180.05469909718,42992.17430532441,43403.36328125,127132,0.0,0.0
2004-03-12,43311.99538589831,43311.99538589831,38880.28545262915,42032.73828125,228127,0.0,0.0
2004-03-15,41575.85691154049,44499.87322925315,40662.10244787342,41941.359375,297306,0.0,0.0
2004-03-16,40205.22264563281,43814.55388501563,40205.22264563281,40662.1015625,681059,0.0,0.0
2004-03-17,40205.2265625,42306.86164892224,40205.2265625,40205.2265625,607815,0.0,0.0
2004-03-18,42900.801471460734,43357.68040994903,40205.22454828483,40753.4765625,743229,0.0,0.0
2004-03-19,39839.72779774798,40159.54377861831,36321.76895799426,38788.91015625,569217,0.0,0.0
2004-03-22,37966.52287766141,39382.84282998517,37692.396872690806,39017.34375,109828,0.0,0.0
2004-03-23,38377.71978953886,39474.22393840555,37966.52734375,37966.52734375,272518,0.0,0.0
2004-03-24,38149.27593895654,38606.15148549265,36093.327504635396,37326.89453125,293090,0.0,0.0
2004-03-25,37007.08279949147,37966.52384123888,33352.06139720547,34402.87890625,349219,0.0,0.0
2004-03-26,35636.44725889282,36413.13871043655,35179.56833917846,35864.88671875,247768,0.0,0.0
2004-03-29,36550.2049903339,37646.71246212974,36550.2049903339,37098.45703125,142024,0.0,0.0
2004-03-30,37601.01711083927,37920.83301523901,36687.262711067815,36870.015625,140371,0.0,0.0
2004-03-31,36732.95412419754,38240.64708048355,35453.697234645995,36001.94921875,330680,0.0,0.0
2004-04-01,35682.133840939336,35864.88676504633,34722.69285424937,35088.1953125,222752,0.0,0.0
2004-04-02,35270.94921875,36139.01724095355,35270.94921875,35270.94921875,250693,0.0,0.0
2004-04-05,35270.94921875,35270.94921875,35270.94921875,35270.94921875,0,0.0,0.0
2004-04-06,36047.64191649185,36184.70493594894,34494.258769335596,34539.9453125,404247,0.0,0.0
2004-04-07,34722.69359686262,39017.343335702855,34494.254131824935,37920.8359375,632926,0.0,0.0
2004-04-08,38423.403983415425,38743.216543961935,37098.45703125,37098.45703125,209113,0.0,0.0
2004-04-09,37509.64689607527,38606.15090319407,37463.95696913637,38240.6484375,342552,0.0,0.0
2004-04-12,38332.024940589785,38834.590407687334,37920.8359375,37920.8359375,185351,0.0,0.0
2004-04-13,38240.6526386325,38240.6526386325,36321.767025401685,36687.26953125,235041,0.0,0.0
2004-04-14,35910.57472227291,36550.20320203433,35590.762177373945,35773.51171875,160582,0.0,0.0
2004-04-15,35773.51171875,35773.51171875,35773.51171875,35773.51171875,0,0.0,0.0
2004-04-16,35590.75779387392,36001.946753798984,34585.62696519283,34814.06640625,154389,0.0,0.0
2004-04-19,34722.69826508537,35545.0763818279,34265.81927358582,34539.9453125,183413,0.0,0.0
2004-04-20,34722.69695554411,36595.89600409648,34722.69695554411,36504.51953125,305170,0.0,0.0
2004-04-21,36184.70261433688,37875.15206245479,36184.70261433688,36321.765625,282338,0.0,0.0
2004-04-22,37189.830116008845,37281.20657783143,36321.762203602615,36641.578125,172415,0.0,0.0
2004-04-23,37281.206450599595,39656.97072013557,37098.453527578116,38971.65234375,407856,0.0,0.0
2004-04-26,38697.52000606774,38834.582980885476,37601.01281756307,38560.45703125,154313,0.0,0.0
2004-04-27,38834.584921246336,39794.02918287167,37007.07623905696,38012.20703125,271037,0.0,0.0
2004-04-28,37235.51707955294,38012.20846834529,37144.140625,37144.140625,127569,0.0,0.0
2004-04-29,36458.82530828143,36641.57823246258,34357.19040994162,34631.31640625,256714,0.0,0.0
2004-04-30,33123.61431771601,34494.247452578034,32392.612917090668,33626.1796875,265585,0.0,0.0
2004-05-03,32895.18309275795,33626.1880654762,32895.18309275795,33169.3125,119230,0.0,0.0
2004-05-04,33169.31283605488,35042.50843642371,33169.31283605488,34128.75390625,165178,0.0,0.0
2004-05-05,34128.75390625,34128.75390625,34128.75390625,34128.75390625,0,0.0,0.0
2004-05-06,34037.37006968358,35042.50085232767,33123.61573726974,33214.9921875,156859,0.0,0.0
2004-05-07,32895.18162621446,33946.00249888527,31524.551600928116,33123.62109375,182350,0.0,0.0
2004-05-10,33671.87203073616,33763.24509366842,32072.799359902445,32940.8671875,211621,0.0,0.0
2004-05-11,31296.107954624058,32849.490702510986,31296.107954624058,32483.98828125,180792,0.0,0.0
2004-05-12,33808.940946257804,34037.3770336264,33352.0619915934,33489.125,272347,0.0,0.0
2004-05-13,34448.56445214595,35545.06836035406,34037.3720966048,34996.81640625,362478,0.0,0.0
2004-05-14,35636.452023681806,37281.21160861818,32895.18491879991,33717.56640625,326236,0.0,0.0
2004-05-17,33717.56520636793,33946.00468863941,28691.91015625,28691.91015625,278407,0.0,0.0
2004-05-18,27869.529696328664,29651.35208119236,26179.08207954288,29057.41015625,179444,0.0,0.0
2004-05-19,29788.4112499547,31524.546875,29788.4112499547,31524.546875,172529,0.0,0.0
2004-05-20,30153.91796875,32392.619310551498,29240.16349514487,30153.91796875,146981,0.0,0.0
2004-05-21,31387.49071181162,31661.616735326603,30702.172263060485,31341.80078125,90833,0.0,0.0
2004-05-24,32346.92580624065,33169.307114514864,31570.234420070203,32803.8046875,169034,0.0,0.0
2004-05-25,32209.86710426753,33260.6846029834,31661.61508580073,32986.55859375,122744,0.0,0.0
